vehicle,zone,direction,year,month,n_trips,Borough,zone_name,crz_zone,charged_share
hvfhv,61,pickup,2025,2,250608,Brooklyn,Crown Heights North,false,0.057
hvfhv,61,pickup,2025,3,268505,Brooklyn,Crown Heights North,false,0.057
hvfhv,61,pickup,2025,4,251367,Brooklyn,Crown Heights North,false,0.057
hvfhv,61,pickup,2025,5,268100,Brooklyn,Crown Heights North,false,0.057
hvfhv,61,pickup,2025,6,261970,Brooklyn,Crown Heights North,false,0.057
hvfhv,62,dropoff,2024,2,72179,Brooklyn,Crown Heights South,false,0.0748
hvfhv,62,dropoff,2024,3,79461,Brooklyn,Crown Heights South,false,0.0748
hvfhv,62,dropoff,2024,4,69583,Brooklyn,Crown Heights South,false,0.0748
hvfhv,62,dropoff,2024,5,72833,Brooklyn,Crown Heights South,false,0.0748
hvfhv,62,dropoff,2024,6,72234,Brooklyn,Crown Heights South,false,0.0748
hvfhv,62,dropoff,2025,2,74002,Brooklyn,Crown Heights South,false,0.0748
hvfhv,62,dropoff,2025,3,76829,Brooklyn,Crown Heights South,false,0.0748
hvfhv,62,dropoff,2025,4,70045,Brooklyn,Crown Heights South,false,0.0748
hvfhv,62,dropoff,2025,5,75090,Brooklyn,Crown Heights South,false,0.0748
hvfhv,62,dropoff,2025,6,73093,Brooklyn,Crown Heights South,false,0.0748
hvfhv,62,pickup,2024,2,72559,Brooklyn,Crown Heights South,false,0.0518
hvfhv,62,pickup,2024,3,79200,Brooklyn,Crown Heights South,false,0.0518
hvfhv,62,pickup,2024,4,70972,Brooklyn,Crown Heights South,false,0.0518
hvfhv,62,pickup,2024,5,73035,Brooklyn,Crown Heights South,false,0.0518
hvfhv,62,pickup,2024,6,74351,Brooklyn,Crown Heights South,false,0.0518
hvfhv,62,pickup,2025,2,73166,Brooklyn,Crown Heights South,false,0.0518
hvfhv,62,pickup,2025,3,76249,Brooklyn,Crown Heights South,false,0.0518
hvfhv,62,pickup,2025,4,69915,Brooklyn,Crown Heights South,false,0.0518
hvfhv,62,pickup,2025,5,75009,Brooklyn,Crown Heights South,false,0.0518
hvfhv,62,pickup,2025,6,73654,Brooklyn,Crown Heights South,false,0.0518
hvfhv,63,dropoff,2024,2,56792,Brooklyn,Cypress Hills,false,0.0309
hvfhv,63,dropoff,2024,3,65059,Brooklyn,Cypress Hills,false,0.0309
hvfhv,63,dropoff,2024,4,59362,Brooklyn,Cypress Hills,false,0.0309
hvfhv,63,dropoff,2024,5,63028,Brooklyn,Cypress Hills,false,0.0309
hvfhv,63,dropoff,2024,6,61736,Brooklyn,Cypress Hills,false,0.0309
hvfhv,63,dropoff,2025,2,58674,Brooklyn,Cypress Hills,false,0.0309
hvfhv,63,dropoff,2025,3,64626,Brooklyn,Cypress Hills,false,0.0309
hvfhv,63,dropoff,2025,4,60887,Brooklyn,Cypress Hills,false,0.0309
hvfhv,63,dropoff,2025,5,65528,Brooklyn,Cypress Hills,false,0.0309
hvfhv,63,dropoff,2025,6,63131,Brooklyn,Cypress Hills,false,0.0309
hvfhv,63,pickup,2024,2,58518,Brooklyn,Cypress Hills,false,0.0246
hvfhv,63,pickup,2024,3,67471,Brooklyn,Cypress Hills,false,0.0246
hvfhv,63,pickup,2024,4,60561,Brooklyn,Cypress Hills,false,0.0246
hvfhv,63,pickup,2024,5,65898,Brooklyn,Cypress Hills,false,0.0246
hvfhv,63,pickup,2024,6,63402,Brooklyn,Cypress Hills,false,0.0246
hvfhv,63,pickup,2025,2,60805,Brooklyn,Cypress Hills,false,0.0246
hvfhv,63,pickup,2025,3,66909,Brooklyn,Cypress Hills,false,0.0246
hvfhv,63,pickup,2025,4,63044,Brooklyn,Cypress Hills,false,0.0246
hvfhv,63,pickup,2025,5,67282,Brooklyn,Cypress Hills,false,0.0246
hvfhv,63,pickup,2025,6,65238,Brooklyn,Cypress Hills,false,0.0246
hvfhv,64,dropoff,2024,2,10581,Queens,Douglaston,false,0.0637
hvfhv,64,dropoff,2024,3,11652,Queens,Douglaston,false,0.0637
hvfhv,64,dropoff,2024,4,11071,Queens,Douglaston,false,0.0637
hvfhv,64,dropoff,2024,5,11817,Queens,Douglaston,false,0.0637
hvfhv,64,dropoff,2024,6,11967,Queens,Douglaston,false,0.0637
hvfhv,64,dropoff,2025,2,11129,Queens,Douglaston,false,0.0637
hvfhv,64,dropoff,2025,3,12242,Queens,Douglaston,false,0.0637
hvfhv,64,dropoff,2025,4,11663,Queens,Douglaston,false,0.0637
hvfhv,64,dropoff,2025,5,13053,Queens,Douglaston,false,0.0637
hvfhv,64,dropoff,2025,6,12423,Queens,Douglaston,false,0.0637
hvfhv,64,pickup,2024,2,11581,Queens,Douglaston,false,0.0337
hvfhv,64,pickup,2024,3,12848,Queens,Douglaston,false,0.0337
hvfhv,64,pickup,2024,4,12154,Queens,Douglaston,false,0.0337
hvfhv,64,pickup,2024,5,13165,Queens,Douglaston,false,0.0337
hvfhv,64,pickup,2024,6,13469,Queens,Douglaston,false,0.0337
hvfhv,64,pickup,2025,2,12265,Queens,Douglaston,false,0.0337
hvfhv,64,pickup,2025,3,13325,Queens,Douglaston,false,0.0337
hvfhv,64,pickup,2025,4,13016,Queens,Douglaston,false,0.0337
hvfhv,64,pickup,2025,5,14834,Queens,Douglaston,false,0.0337
hvfhv,64,pickup,2025,6,14373,Queens,Douglaston,false,0.0337
hvfhv,65,dropoff,2024,2,81550,Brooklyn,Downtown Brooklyn/MetroTech,false,0.2547
hvfhv,65,dropoff,2024,3,92448,Brooklyn,Downtown Brooklyn/MetroTech,false,0.2547
hvfhv,65,dropoff,2024,4,83882,Brooklyn,Downtown Brooklyn/MetroTech,false,0.2547
hvfhv,65,dropoff,2024,5,89796,Brooklyn,Downtown Brooklyn/MetroTech,false,0.2547
hvfhv,65,dropoff,2024,6,88011,Brooklyn,Downtown Brooklyn/MetroTech,false,0.2547
hvfhv,65,dropoff,2025,2,81452,Brooklyn,Downtown Brooklyn/MetroTech,false,0.2547
hvfhv,65,dropoff,2025,3,86018,Brooklyn,Downtown Brooklyn/MetroTech,false,0.2547
hvfhv,65,dropoff,2025,4,85256,Brooklyn,Downtown Brooklyn/MetroTech,false,0.2547
hvfhv,65,dropoff,2025,5,90952,Brooklyn,Downtown Brooklyn/MetroTech,false,0.2547
hvfhv,65,dropoff,2025,6,85765,Brooklyn,Downtown Brooklyn/MetroTech,false,0.2547
hvfhv,65,pickup,2024,2,91113,Brooklyn,Downtown Brooklyn/MetroTech,false,0.2073
hvfhv,65,pickup,2024,3,103286,Brooklyn,Downtown Brooklyn/MetroTech,false,0.2073
hvfhv,65,pickup,2024,4,94012,Brooklyn,Downtown Brooklyn/MetroTech,false,0.2073
hvfhv,65,pickup,2024,5,100938,Brooklyn,Downtown Brooklyn/MetroTech,false,0.2073
hvfhv,65,pickup,2024,6,99014,Brooklyn,Downtown Brooklyn/MetroTech,false,0.2073
hvfhv,65,pickup,2025,2,90049,Brooklyn,Downtown Brooklyn/MetroTech,false,0.2073
hvfhv,65,pickup,2025,3,92286,Brooklyn,Downtown Brooklyn/MetroTech,false,0.2073
hvfhv,65,pickup,2025,4,91702,Brooklyn,Downtown Brooklyn/MetroTech,false,0.2073
hvfhv,65,pickup,2025,5,100880,Brooklyn,Downtown Brooklyn/MetroTech,false,0.2073
hvfhv,65,pickup,2025,6,93198,Brooklyn,Downtown Brooklyn/MetroTech,false,0.2073
hvfhv,66,dropoff,2024,2,62413,Brooklyn,DUMBO/Vinegar Hill,false,0.3564
hvfhv,66,dropoff,2024,3,68205,Brooklyn,DUMBO/Vinegar Hill,false,0.3564
hvfhv,66,dropoff,2024,4,64787,Brooklyn,DUMBO/Vinegar Hill,false,0.3564
hvfhv,66,dropoff,2024,5,69074,Brooklyn,DUMBO/Vinegar Hill,false,0.3564
hvfhv,66,dropoff,2024,6,69242,Brooklyn,DUMBO/Vinegar Hill,false,0.3564
hvfhv,66,dropoff,2025,2,63197,Brooklyn,DUMBO/Vinegar Hill,false,0.3564
hvfhv,66,dropoff,2025,3,67139,Brooklyn,DUMBO/Vinegar Hill,false,0.3564
hvfhv,66,dropoff,2025,4,67656,Brooklyn,DUMBO/Vinegar Hill,false,0.3564
hvfhv,66,dropoff,2025,5,73090,Brooklyn,DUMBO/Vinegar Hill,false,0.3564
hvfhv,66,dropoff,2025,6,70055,Brooklyn,DUMBO/Vinegar Hill,false,0.3564
hvfhv,66,pickup,2024,2,70446,Brooklyn,DUMBO/Vinegar Hill,false,0.3363
hvfhv,66,pickup,2024,3,77105,Brooklyn,DUMBO/Vinegar Hill,false,0.3363
hvfhv,66,pickup,2024,4,74312,Brooklyn,DUMBO/Vinegar Hill,false,0.3363
hvfhv,66,pickup,2024,5,78175,Brooklyn,DUMBO/Vinegar Hill,false,0.3363
hvfhv,66,pickup,2024,6,77546,Brooklyn,DUMBO/Vinegar Hill,false,0.3363
hvfhv,66,pickup,2025,2,71010,Brooklyn,DUMBO/Vinegar Hill,false,0.3363
hvfhv,66,pickup,2025,3,74455,Brooklyn,DUMBO/Vinegar Hill,false,0.3363
hvfhv,66,pickup,2025,4,75602,Brooklyn,DUMBO/Vinegar Hill,false,0.3363
hvfhv,66,pickup,2025,5,80399,Brooklyn,DUMBO/Vinegar Hill,false,0.3363
hvfhv,66,pickup,2025,6,77679,Brooklyn,DUMBO/Vinegar Hill,false,0.3363
hvfhv,67,dropoff,2024,2,32442,Brooklyn,Dyker Heights,false,0.0841
hvfhv,67,dropoff,2024,3,36568,Brooklyn,Dyker Heights,false,0.0841
hvfhv,67,dropoff,2024,4,34636,Brooklyn,Dyker Heights,false,0.0841
hvfhv,67,dropoff,2024,5,36576,Brooklyn,Dyker Heights,false,0.0841
hvfhv,67,dropoff,2024,6,35714,Brooklyn,Dyker Heights,false,0.0841
hvfhv,67,dropoff,2025,2,34084,Brooklyn,Dyker Heights,false,0.0841
hvfhv,67,dropoff,2025,3,36544,Brooklyn,Dyker Heights,false,0.0841
hvfhv,67,dropoff,2025,4,35780,Brooklyn,Dyker Heights,false,0.0841
hvfhv,67,dropoff,2025,5,39303,Brooklyn,Dyker Heights,false,0.0841
hvfhv,67,dropoff,2025,6,37939,Brooklyn,Dyker Heights,false,0.0841
hvfhv,67,pickup,2024,2,32025,Brooklyn,Dyker Heights,false,0.0668
hvfhv,67,pickup,2024,3,35573,Brooklyn,Dyker Heights,false,0.0668
hvfhv,67,pickup,2024,4,33519,Brooklyn,Dyker Heights,false,0.0668
hvfhv,67,pickup,2024,5,36133,Brooklyn,Dyker Heights,false,0.0668
hvfhv,67,pickup,2024,6,35280,Brooklyn,Dyker Heights,false,0.0668
hvfhv,67,pickup,2025,2,34105,Brooklyn,Dyker Heights,false,0.0668
hvfhv,67,pickup,2025,3,36195,Brooklyn,Dyker Heights,false,0.0668
hvfhv,67,pickup,2025,4,35342,Brooklyn,Dyker Heights,false,0.0668
hvfhv,67,pickup,2025,5,38639,Brooklyn,Dyker Heights,false,0.0668
hvfhv,67,pickup,2025,6,37425,Brooklyn,Dyker Heights,false,0.0668
hvfhv,68,dropoff,2024,2,209266,Manhattan,East Chelsea,true,1.0
hvfhv,68,dropoff,2024,3,225598,Manhattan,East Chelsea,true,1.0
hvfhv,68,dropoff,2024,4,213499,Manhattan,East Chelsea,true,1.0
hvfhv,68,dropoff,2024,5,223093,Manhattan,East Chelsea,true,1.0
hvfhv,68,dropoff,2024,6,219318,Manhattan,East Chelsea,true,1.0
hvfhv,68,dropoff,2025,2,202957,Manhattan,East Chelsea,true,1.0
hvfhv,68,dropoff,2025,3,207414,Manhattan,East Chelsea,true,1.0
hvfhv,68,dropoff,2025,4,203399,Manhattan,East Chelsea,true,1.0
hvfhv,68,dropoff,2025,5,208653,Manhattan,East Chelsea,true,1.0
hvfhv,68,dropoff,2025,6,201258,Manhattan,East Chelsea,true,1.0
hvfhv,68,pickup,2024,2,215258,Manhattan,East Chelsea,true,1.0
hvfhv,68,pickup,2024,3,231167,Manhattan,East Chelsea,true,1.0
hvfhv,68,pickup,2024,4,218772,Manhattan,East Chelsea,true,1.0
hvfhv,68,pickup,2024,5,240146,Manhattan,East Chelsea,true,1.0
hvfhv,68,pickup,2024,6,229861,Manhattan,East Chelsea,true,1.0
hvfhv,68,pickup,2025,2,209601,Manhattan,East Chelsea,true,1.0
hvfhv,68,pickup,2025,3,211533,Manhattan,East Chelsea,true,1.0
hvfhv,68,pickup,2025,4,205435,Manhattan,East Chelsea,true,1.0
hvfhv,68,pickup,2025,5,215037,Manhattan,East Chelsea,true,1.0
hvfhv,68,pickup,2025,6,203393,Manhattan,East Chelsea,true,1.0
hvfhv,69,dropoff,2024,2,97733,Bronx,East Concourse/Concourse Village,false,0.0492
hvfhv,69,dropoff,2024,3,109433,Bronx,East Concourse/Concourse Village,false,0.0492
hvfhv,69,dropoff,2024,4,98517,Bronx,East Concourse/Concourse Village,false,0.0492
hvfhv,69,dropoff,2024,5,100014,Bronx,East Concourse/Concourse Village,false,0.0492
hvfhv,69,dropoff,2024,6,97173,Bronx,East Concourse/Concourse Village,false,0.0492
hvfhv,69,dropoff,2025,2,98680,Bronx,East Concourse/Concourse Village,false,0.0492
hvfhv,69,dropoff,2025,3,107892,Bronx,East Concourse/Concourse Village,false,0.0492
hvfhv,69,dropoff,2025,4,100616,Bronx,East Concourse/Concourse Village,false,0.0492
hvfhv,69,dropoff,2025,5,105758,Bronx,East Concourse/Concourse Village,false,0.0492
hvfhv,69,dropoff,2025,6,99036,Bronx,East Concourse/Concourse Village,false,0.0492
hvfhv,69,pickup,2024,2,98907,Bronx,East Concourse/Concourse Village,false,0.0449
hvfhv,69,pickup,2024,3,110869,Bronx,East Concourse/Concourse Village,false,0.0449
hvfhv,69,pickup,2024,4,99689,Bronx,East Concourse/Concourse Village,false,0.0449
hvfhv,69,pickup,2024,5,101798,Bronx,East Concourse/Concourse Village,false,0.0449
hvfhv,69,pickup,2024,6,98063,Bronx,East Concourse/Concourse Village,false,0.0449
hvfhv,69,pickup,2025,2,98824,Bronx,East Concourse/Concourse Village,false,0.0449
hvfhv,69,pickup,2025,3,107889,Bronx,East Concourse/Concourse Village,false,0.0449
hvfhv,69,pickup,2025,4,102054,Bronx,East Concourse/Concourse Village,false,0.0449
hvfhv,69,pickup,2025,5,107257,Bronx,East Concourse/Concourse Village,false,0.0449
hvfhv,69,pickup,2025,6,100620,Bronx,East Concourse/Concourse Village,false,0.0449
hvfhv,70,dropoff,2024,2,33248,Queens,East Elmhurst,false,0.0678
hvfhv,70,dropoff,2024,3,38753,Queens,East Elmhurst,false,0.0678
hvfhv,70,dropoff,2024,4,35764,Queens,East Elmhurst,false,0.0678
hvfhv,70,dropoff,2024,5,40201,Queens,East Elmhurst,false,0.0678
hvfhv,70,dropoff,2024,6,39678,Queens,East Elmhurst,false,0.0678
hvfhv,70,dropoff,2025,2,35335,Queens,East Elmhurst,false,0.0678
hvfhv,70,dropoff,2025,3,39348,Queens,East Elmhurst,false,0.0678
hvfhv,70,dropoff,2025,4,38437,Queens,East Elmhurst,false,0.0678
hvfhv,70,dropoff,2025,5,44057,Queens,East Elmhurst,false,0.0678
hvfhv,70,dropoff,2025,6,43021,Queens,East Elmhurst,false,0.0678
hvfhv,70,pickup,2024,2,43555,Queens,East Elmhurst,false,0.0665
hvfhv,70,pickup,2024,3,48851,Queens,East Elmhurst,false,0.0665
hvfhv,70,pickup,2024,4,45719,Queens,East Elmhurst,false,0.0665
hvfhv,70,pickup,2024,5,51743,Queens,East Elmhurst,false,0.0665
hvfhv,70,pickup,2024,6,50032,Queens,East Elmhurst,false,0.0665
hvfhv,70,pickup,2025,2,42707,Queens,East Elmhurst,false,0.0665
hvfhv,70,pickup,2025,3,47013,Queens,East Elmhurst,false,0.0665
hvfhv,70,pickup,2025,4,47496,Queens,East Elmhurst,false,0.0665
hvfhv,70,pickup,2025,5,51995,Queens,East Elmhurst,false,0.0665
hvfhv,70,pickup,2025,6,50598,Queens,East Elmhurst,false,0.0665
hvfhv,71,dropoff,2024,2,79719,Brooklyn,East Flatbush/Farragut,false,0.034
hvfhv,71,dropoff,2024,3,91502,Brooklyn,East Flatbush/Farragut,false,0.034
hvfhv,71,dropoff,2024,4,83689,Brooklyn,East Flatbush/Farragut,false,0.034
hvfhv,71,dropoff,2024,5,87997,Brooklyn,East Flatbush/Farragut,false,0.034
hvfhv,71,dropoff,2024,6,88225,Brooklyn,East Flatbush/Farragut,false,0.034
hvfhv,71,dropoff,2025,2,80842,Brooklyn,East Flatbush/Farragut,false,0.034
hvfhv,71,dropoff,2025,3,86091,Brooklyn,East Flatbush/Farragut,false,0.034
hvfhv,71,dropoff,2025,4,83074,Brooklyn,East Flatbush/Farragut,false,0.034
hvfhv,71,dropoff,2025,5,89065,Brooklyn,East Flatbush/Farragut,false,0.034
hvfhv,71,dropoff,2025,6,86463,Brooklyn,East Flatbush/Farragut,false,0.034
hvfhv,71,pickup,2024,2,81313,Brooklyn,East Flatbush/Farragut,false,0.027
hvfhv,71,pickup,2024,3,92404,Brooklyn,East Flatbush/Farragut,false,0.027
hvfhv,71,pickup,2024,4,84550,Brooklyn,East Flatbush/Farragut,false,0.027
hvfhv,71,pickup,2024,5,88818,Brooklyn,East Flatbush/Farragut,false,0.027
hvfhv,71,pickup,2024,6,89271,Brooklyn,East Flatbush/Farragut,false,0.027
hvfhv,71,pickup,2025,2,81820,Brooklyn,East Flatbush/Farragut,false,0.027
hvfhv,71,pickup,2025,3,87675,Brooklyn,East Flatbush/Farragut,false,0.027
hvfhv,71,pickup,2025,4,84381,Brooklyn,East Flatbush/Farragut,false,0.027
hvfhv,71,pickup,2025,5,89648,Brooklyn,East Flatbush/Farragut,false,0.027
hvfhv,71,pickup,2025,6,87096,Brooklyn,East Flatbush/Farragut,false,0.027
hvfhv,72,dropoff,2024,2,91382,Brooklyn,East Flatbush/Remsen Village,false,0.0245
hvfhv,72,dropoff,2024,3,105372,Brooklyn,East Flatbush/Remsen Village,false,0.0245
hvfhv,72,dropoff,2024,4,93682,Brooklyn,East Flatbush/Remsen Village,false,0.0245
hvfhv,72,dropoff,2024,5,98929,Brooklyn,East Flatbush/Remsen Village,false,0.0245
hvfhv,72,dropoff,2024,6,99324,Brooklyn,East Flatbush/Remsen Village,false,0.0245
hvfhv,72,dropoff,2025,2,90194,Brooklyn,East Flatbush/Remsen Village,false,0.0245
hvfhv,72,dropoff,2025,3,98727,Brooklyn,East Flatbush/Remsen Village,false,0.0245
hvfhv,72,dropoff,2025,4,94305,Brooklyn,East Flatbush/Remsen Village,false,0.0245
hvfhv,72,dropoff,2025,5,100700,Brooklyn,East Flatbush/Remsen Village,false,0.0245
hvfhv,72,dropoff,2025,6,96546,Brooklyn,East Flatbush/Remsen Village,false,0.0245
hvfhv,72,pickup,2024,2,95779,Brooklyn,East Flatbush/Remsen Village,false,0.0194
hvfhv,72,pickup,2024,3,109297,Brooklyn,East Flatbush/Remsen Village,false,0.0194
hvfhv,72,pickup,2024,4,98012,Brooklyn,East Flatbush/Remsen Village,false,0.0194
hvfhv,72,pickup,2024,5,103096,Brooklyn,East Flatbush/Remsen Village,false,0.0194
hvfhv,72,pickup,2024,6,103165,Brooklyn,East Flatbush/Remsen Village,false,0.0194
hvfhv,72,pickup,2025,2,93980,Brooklyn,East Flatbush/Remsen Village,false,0.0194
hvfhv,72,pickup,2025,3,101962,Brooklyn,East Flatbush/Remsen Village,false,0.0194
hvfhv,72,pickup,2025,4,97858,Brooklyn,East Flatbush/Remsen Village,false,0.0194
hvfhv,72,pickup,2025,5,104186,Brooklyn,East Flatbush/Remsen Village,false,0.0194
hvfhv,72,pickup,2025,6,100177,Brooklyn,East Flatbush/Remsen Village,false,0.0194
hvfhv,73,dropoff,2024,2,17812,Queens,East Flushing,false,0.0467
hvfhv,73,dropoff,2024,3,19727,Queens,East Flushing,false,0.0467
hvfhv,73,dropoff,2024,4,18079,Queens,East Flushing,false,0.0467
hvfhv,73,dropoff,2024,5,19183,Queens,East Flushing,false,0.0467
hvfhv,73,dropoff,2024,6,18517,Queens,East Flushing,false,0.0467
hvfhv,73,dropoff,2025,2,18845,Queens,East Flushing,false,0.0467
hvfhv,73,dropoff,2025,3,19499,Queens,East Flushing,false,0.0467
hvfhv,73,dropoff,2025,4,18975,Queens,East Flushing,false,0.0467
hvfhv,73,dropoff,2025,5,20268,Queens,East Flushing,false,0.0467
hvfhv,73,dropoff,2025,6,19565,Queens,East Flushing,false,0.0467
hvfhv,73,pickup,2024,2,18932,Queens,East Flushing,false,0.0297
hvfhv,73,pickup,2024,3,20895,Queens,East Flushing,false,0.0297
hvfhv,73,pickup,2024,4,19062,Queens,East Flushing,false,0.0297
hvfhv,73,pickup,2024,5,20129,Queens,East Flushing,false,0.0297
hvfhv,73,pickup,2024,6,19684,Queens,East Flushing,false,0.0297
hvfhv,73,pickup,2025,2,19885,Queens,East Flushing,false,0.0297
hvfhv,73,pickup,2025,3,20683,Queens,East Flushing,false,0.0297
hvfhv,73,pickup,2025,4,20094,Queens,East Flushing,false,0.0297
hvfhv,73,pickup,2025,5,21644,Queens,East Flushing,false,0.0297
hvfhv,73,pickup,2025,6,20859,Queens,East Flushing,false,0.0297
hvfhv,74,dropoff,2024,2,133085,Manhattan,East Harlem North,false,0.1148
hvfhv,74,dropoff,2024,3,148280,Manhattan,East Harlem North,false,0.1148
hvfhv,74,dropoff,2024,4,132823,Manhattan,East Harlem North,false,0.1148
hvfhv,74,dropoff,2024,5,136908,Manhattan,East Harlem North,false,0.1148
hvfhv,74,dropoff,2024,6,133648,Manhattan,East Harlem North,false,0.1148
hvfhv,74,dropoff,2025,2,128141,Manhattan,East Harlem North,false,0.1148
hvfhv,74,dropoff,2025,3,140239,Manhattan,East Harlem North,false,0.1148
hvfhv,74,dropoff,2025,4,133413,Manhattan,East Harlem North,false,0.1148
hvfhv,74,dropoff,2025,5,133343,Manhattan,East Harlem North,false,0.1148
hvfhv,74,dropoff,2025,6,126259,Manhattan,East Harlem North,false,0.1148
hvfhv,74,pickup,2024,2,137893,Manhattan,East Harlem North,false,0.1151
hvfhv,74,pickup,2024,3,153228,Manhattan,East Harlem North,false,0.1151
hvfhv,74,pickup,2024,4,137317,Manhattan,East Harlem North,false,0.1151
hvfhv,74,pickup,2024,5,143397,Manhattan,East Harlem North,false,0.1151
hvfhv,74,pickup,2024,6,141232,Manhattan,East Harlem North,false,0.1151
hvfhv,74,pickup,2025,2,135038,Manhattan,East Harlem North,false,0.1151
hvfhv,74,pickup,2025,3,148281,Manhattan,East Harlem North,false,0.1151
hvfhv,74,pickup,2025,4,141091,Manhattan,East Harlem North,false,0.1151
hvfhv,74,pickup,2025,5,139933,Manhattan,East Harlem North,false,0.1151
hvfhv,74,pickup,2025,6,132991,Manhattan,East Harlem North,false,0.1151
hvfhv,75,dropoff,2024,2,133585,Manhattan,East Harlem South,false,0.186
hvfhv,75,dropoff,2024,3,141451,Manhattan,East Harlem South,false,0.186
hvfhv,75,dropoff,2024,4,131576,Manhattan,East Harlem South,false,0.186
hvfhv,75,dropoff,2024,5,134172,Manhattan,East Harlem South,false,0.186
hvfhv,75,dropoff,2024,6,126630,Manhattan,East Harlem South,false,0.186
hvfhv,75,dropoff,2025,2,124259,Manhattan,East Harlem South,false,0.186
hvfhv,75,dropoff,2025,3,129763,Manhattan,East Harlem South,false,0.186
hvfhv,75,dropoff,2025,4,125482,Manhattan,East Harlem South,false,0.186
hvfhv,75,dropoff,2025,5,124144,Manhattan,East Harlem South,false,0.186
hvfhv,75,dropoff,2025,6,117427,Manhattan,East Harlem South,false,0.186
hvfhv,75,pickup,2024,2,131623,Manhattan,East Harlem South,false,0.1712
hvfhv,75,pickup,2024,3,140891,Manhattan,East Harlem South,false,0.1712
hvfhv,75,pickup,2024,4,130056,Manhattan,East Harlem South,false,0.1712
hvfhv,75,pickup,2024,5,133334,Manhattan,East Harlem South,false,0.1712
hvfhv,75,pickup,2024,6,125568,Manhattan,East Harlem South,false,0.1712
hvfhv,75,pickup,2025,2,124233,Manhattan,East Harlem South,false,0.1712
hvfhv,75,pickup,2025,3,128462,Manhattan,East Harlem South,false,0.1712
hvfhv,75,pickup,2025,4,124880,Manhattan,East Harlem South,false,0.1712
hvfhv,75,pickup,2025,5,123748,Manhattan,East Harlem South,false,0.1712
hvfhv,75,pickup,2025,6,114486,Manhattan,East Harlem South,false,0.1712
hvfhv,76,dropoff,2024,2,209216,Brooklyn,East New York,false,0.0149
hvfhv,76,dropoff,2024,3,237755,Brooklyn,East New York,false,0.0149
hvfhv,76,dropoff,2024,4,213436,Brooklyn,East New York,false,0.0149
hvfhv,76,dropoff,2024,5,220154,Brooklyn,East New York,false,0.0149
hvfhv,76,dropoff,2024,6,214119,Brooklyn,East New York,false,0.0149
hvfhv,76,dropoff,2025,2,206268,Brooklyn,East New York,false,0.0149
hvfhv,76,dropoff,2025,3,229108,Brooklyn,East New York,false,0.0149
hvfhv,76,dropoff,2025,4,215945,Brooklyn,East New York,false,0.0149
hvfhv,76,dropoff,2025,5,225871,Brooklyn,East New York,false,0.0149
hvfhv,76,dropoff,2025,6,217814,Brooklyn,East New York,false,0.0149
hvfhv,76,pickup,2024,2,208723,Brooklyn,East New York,false,0.0132
hvfhv,76,pickup,2024,3,237966,Brooklyn,East New York,false,0.0132
hvfhv,76,pickup,2024,4,213479,Brooklyn,East New York,false,0.0132
hvfhv,76,pickup,2024,5,220585,Brooklyn,East New York,false,0.0132
hvfhv,76,pickup,2024,6,214523,Brooklyn,East New York,false,0.0132
hvfhv,76,pickup,2025,2,208557,Brooklyn,East New York,false,0.0132
hvfhv,76,pickup,2025,3,230741,Brooklyn,East New York,false,0.0132
hvfhv,76,pickup,2025,4,216962,Brooklyn,East New York,false,0.0132
hvfhv,76,pickup,2025,5,228557,Brooklyn,East New York,false,0.0132
hvfhv,76,pickup,2025,6,221066,Brooklyn,East New York,false,0.0132
hvfhv,77,dropoff,2024,2,54741,Brooklyn,East New York/Pennsylvania Avenue,false,0.021
hvfhv,77,dropoff,2024,3,63613,Brooklyn,East New York/Pennsylvania Avenue,false,0.021
hvfhv,77,dropoff,2024,4,57728,Brooklyn,East New York/Pennsylvania Avenue,false,0.021
hvfhv,77,dropoff,2024,5,60083,Brooklyn,East New York/Pennsylvania Avenue,false,0.021
hvfhv,77,dropoff,2024,6,59112,Brooklyn,East New York/Pennsylvania Avenue,false,0.021
hvfhv,77,dropoff,2025,2,54933,Brooklyn,East New York/Pennsylvania Avenue,false,0.021
hvfhv,77,dropoff,2025,3,60289,Brooklyn,East New York/Pennsylvania Avenue,false,0.021
hvfhv,77,dropoff,2025,4,56860,Brooklyn,East New York/Pennsylvania Avenue,false,0.021
hvfhv,77,dropoff,2025,5,59214,Brooklyn,East New York/Pennsylvania Avenue,false,0.021
hvfhv,77,dropoff,2025,6,58664,Brooklyn,East New York/Pennsylvania Avenue,false,0.021
hvfhv,77,pickup,2024,2,55687,Brooklyn,East New York/Pennsylvania Avenue,false,0.0178
hvfhv,77,pickup,2024,3,64340,Brooklyn,East New York/Pennsylvania Avenue,false,0.0178
hvfhv,77,pickup,2024,4,58716,Brooklyn,East New York/Pennsylvania Avenue,false,0.0178
hvfhv,77,pickup,2024,5,60352,Brooklyn,East New York/Pennsylvania Avenue,false,0.0178
hvfhv,77,pickup,2024,6,59663,Brooklyn,East New York/Pennsylvania Avenue,false,0.0178
hvfhv,77,pickup,2025,2,55658,Brooklyn,East New York/Pennsylvania Avenue,false,0.0178
hvfhv,77,pickup,2025,3,61026,Brooklyn,East New York/Pennsylvania Avenue,false,0.0178
hvfhv,77,pickup,2025,4,57831,Brooklyn,East New York/Pennsylvania Avenue,false,0.0178
